sample_id,form,feature,feature_value,conc_mg_ml,amount_mg_per_gDW
1J,reduced,auc_ratio_320_380_over_380_440,1.8873963563808869,0.2005045054054254,2.5063063175678173
2B,reduced,auc_ratio_320_380_over_380_440,1.3067514668795164,0.2584298277935508,3.230372847419385
2E,reduced,auc_ratio_320_380_over_380_440,1.2834363288319313,0.0734677138847158,1.0064070395166549
2G,reduced,auc_ratio_320_380_over_380_440,2.154157487817879,0.0592177144473814,0.7310828944121164
2I,reduced,auc_ratio_320_380_over_380_440,1.194890014111397,0.1394742047849226,1.6031517791370418
2J,reduced,auc_ratio_320_380_over_380_440,1.2317976761682832,0.1794071036410602,2.760109286785542
3A,reduced,auc_ratio_320_380_over_380_440,1.3616465888062357,0.0651603549053751,1.5153570908226774
3C,reduced,auc_ratio_320_380_over_380_440,1.27716476868166,0.0771484496701167,1.04254661716374
3D,reduced,auc_ratio_320_380_over_380_440,1.3441889632107022,0.1101311323504693,1.5961033673981058
3E,reduced,auc_ratio_320_380_over_380_440,1.211915824772298,0.1154363269461868,1.4429540868273356
3H,reduced,auc_ratio_320_380_over_380_440,1.255414507856281,0.1311257202660802,2.5216484666553898
4A,reduced,auc_ratio_320_380_over_380_440,1.317339043262446,0.0970120852494313,1.3858869321347331
4B,reduced,auc_ratio_320_380_over_380_440,1.449812592084235,0.0804796183697533,1.1335157516866672
4F,reduced,auc_ratio_320_380_over_380_440,1.4585954227530096,0.0707328655078536,0.8841608188481707
4G,reduced,auc_ratio_320_380_over_380_440,1.39797439803946,0.064913601668365,1.04699357529621
4H,reduced,auc_ratio_320_380_over_380_440,1.4535282306362185,0.0955315658273706,1.3647366546767228
5B,reduced,auc_ratio_320_380_over_380_440,1.263917082432861,0.1094319981789406,1.609294090866774
5D,reduced,auc_ratio_320_380_over_380_440,1.372846663305926,0.087347583466535,1.2131608814796528
5E,reduced,auc_ratio_320_380_over_380_440,1.3906957309004806,0.0947501805768385,1.1993693743903615
5F,reduced,auc_ratio_320_380_over_380_440,1.240824624194703,0.1473908711389972,2.1675128108676067
5I,reduced,auc_ratio_320_380_over_380_440,1.5043745416845775,0.0602458529349236,1.0387216023262689
6C,reduced,auc_ratio_320_380_over_380_440,0.7588073060836886,0.0786084063224266,1.0622757611138731
6D,reduced,auc_ratio_320_380_over_380_440,1.6775682333462176,0.0644612207338464,0.9079045173781192
6F,reduced,auc_ratio_320_380_over_380_440,1.420836743140239,0.0412252909153935,0.5353933885116051
6H,reduced,auc_ratio_320_380_over_380_440,1.3873339504297133,0.0357350313919184,0.7768485085199663
6J,reduced,auc_ratio_320_380_over_380_440,1.5272250252799129,0.0192231272819913,0.2707482715773425
1D,reduced,second_derivative_384,16.999999999999886,0.1298097030020263,2.1634950500337715
1F,reduced,second_derivative_384,-8.999999999999773,0.1257177118216084,1.3374224661873244
1G,reduced,second_derivative_384,8.25000000000017,0.0592382772171322,0.7313367557670651
1I,reduced,second_derivative_384,11.249999999999716,0.0487923901837039,0.6593566241041069
1J,reduced,second_derivative_384,-2.750000000000057,0.2005045054054254,2.5063063175678173
2B,reduced,second_derivative_384,-5.250000000000057,0.2584298277935508,3.230372847419385
2E,reduced,second_derivative_384,-0.7499999999996021,0.0734677138847158,1.0064070395166549
2G,reduced,second_derivative_384,13.750000000000284,0.0592177144473814,0.7310828944121164
2I,reduced,second_derivative_384,1.9999999999998863,0.1394742047849226,1.6031517791370418
2J,reduced,second_derivative_384,-9.749999999999943,0.1794071036410602,2.760109286785542
3A,reduced,second_derivative_384,-16.999999999999886,0.0651603549053751,1.5153570908226774
3C,reduced,second_derivative_384,16.249999999999716,0.0771484496701167,1.04254661716374
3D,reduced,second_derivative_384,-2.249999999999943,0.1101311323504693,1.5961033673981058
3E,reduced,second_derivative_384,17.74999999999949,0.1154363269461868,1.4429540868273356
3H,reduced,second_derivative_384,-13.999999999999773,0.1311257202660802,2.5216484666553898
4A,reduced,second_derivative_384,10.99999999999966,0.0970120852494313,1.3858869321347331
4B,reduced,second_derivative_384,13.49999999999966,0.0804796183697533,1.1335157516866672
4F,reduced,second_derivative_384,-1.9999999999998863,0.0707328655078536,0.8841608188481707
4G,reduced,second_derivative_384,11.249999999999716,0.064913601668365,1.04699357529621
4H,reduced,second_derivative_384,0.5000000000001137,0.0955315658273706,1.3647366546767228
5B,reduced,second_derivative_384,6.999999999999886,0.1094319981789406,1.609294090866774
5D,reduced,second_derivative_384,17.999999999999545,0.087347583466535,1.2131608814796528
5E,reduced,second_derivative_384,4.2499999999998295,0.0947501805768385,1.1993693743903615
5F,reduced,second_derivative_384,8.499999999999659,0.1473908711389972,2.1675128108676067
5I,reduced,second_derivative_384,3.249999999999602,0.0602458529349236,1.0387216023262689
6C,reduced,second_derivative_384,-19.00000000000034,0.0786084063224266,1.0622757611138731
6D,reduced,second_derivative_384,4.749999999999943,0.0644612207338464,0.9079045173781192
6F,reduced,second_derivative_384,5.7500000000001705,0.0412252909153935,0.5353933885116051
6H,reduced,second_derivative_384,-6.999999999999886,0.0357350313919184,0.7768485085199663
6J,reduced,second_derivative_384,-11.97499999999954,0.0192231272819913,0.2707482715773425
1D,reduced,second_derivative_400,-14.499999999999886,0.1298097030020263,2.1634950500337715
1F,reduced,second_derivative_400,-9.749999999999376,0.1257177118216084,1.3374224661873244
1G,reduced,second_derivative_400,11.999999999999886,0.0592382772171322,0.7313367557670651
1I,reduced,second_derivative_400,6.999999999999886,0.0487923901837039,0.6593566241041069
1J,reduced,second_derivative_400,5.500000000000114,0.2005045054054254,2.5063063175678173
2B,reduced,second_derivative_400,-20.7499999999996,0.2584298277935508,3.230372847419385
2E,reduced,second_derivative_400,-13.249999999999602,0.0734677138847158,1.0064070395166549
2G,reduced,second_derivative_400,1.900000000000091,0.0592177144473814,0.7310828944121164
2I,reduced,second_derivative_400,-12.750000000000057,0.1394742047849226,1.6031517791370418
2J,reduced,second_derivative_400,-0.7500000000001705,0.1794071036410602,2.760109286785542
3A,reduced,second_derivative_400,-1.2500000000002842,0.0651603549053751,1.5153570908226774
3C,reduced,second_derivative_400,2.249999999999943,0.0771484496701167,1.04254661716374
3D,reduced,second_derivative_400,-3.499999999999659,0.1101311323504693,1.5961033673981058
3E,reduced,second_derivative_400,-11.499999999999773,0.1154363269461868,1.4429540868273356
3H,reduced,second_derivative_400,-20.499999999999545,0.1311257202660802,2.5216484666553898
4A,reduced,second_derivative_400,-17.74999999999949,0.0970120852494313,1.3858869321347331
4B,reduced,second_derivative_400,3.749999999999716,0.0804796183697533,1.1335157516866672
4F,reduced,second_derivative_400,-5.0,0.0707328655078536,0.8841608188481707
4G,reduced,second_derivative_400,3.249999999999602,0.064913601668365,1.04699357529621
4H,reduced,second_derivative_400,-6.249999999999716,0.0955315658273706,1.3647366546767228
5B,reduced,second_derivative_400,-1.9999999999998863,0.1094319981789406,1.609294090866774
5D,reduced,second_derivative_400,-0.7500000000001705,0.087347583466535,1.2131608814796528
5E,reduced,second_derivative_400,5.250000000000057,0.0947501805768385,1.1993693743903615
5F,reduced,second_derivative_400,-14.499999999999886,0.1473908711389972,2.1675128108676067
5I,reduced,second_derivative_400,-2.249999999999943,0.0602458529349236,1.0387216023262689
6C,reduced,second_derivative_400,3.749999999999716,0.0786084063224266,1.0622757611138731
6D,reduced,second_derivative_400,-15.749999999999602,0.0644612207338464,0.9079045173781192
6F,reduced,second_derivative_400,-12.750000000000057,0.0412252909153935,0.5353933885116051
6H,reduced,second_derivative_400,4.749999999999943,0.0357350313919184,0.7768485085199663
6J,reduced,second_derivative_400,-4.950000000000102,0.0192231272819913,0.2707482715773425
